id_estudante,matricula,nome,id_curso,ano_ingresso,bairro,cidade,freq_media,total_reprovacoes,total_disciplinas,risco_evasao
2497,2738577133,Letícia Araújo,4,2023,Santa Lúcia,Maceió,0.92,0,5,BAIXO
2498,853498308,Melissa Peixoto,4,2026,Ponta da Terra,Maceió,0.77,1,5,MEDIO
2499,308838518,Isaac Rodrigues,7,2022,Santa Amélia,Maceió,0.67,5,5,MEDIO
2500,3856323661,Cecília Azevedo,4,2026,Guaxuma,Maceió,0.6,5,5,ALTO
2501,9818266504,Apollo Vieira,1,2022,Pescaria,Maceió,0.49,5,5,ALTO
2502,8628508903,Kaique Monteiro,2,2025,Porto de Vacas,Barra de São Miguel,0.57,5,5,ALTO
2503,6142314094,Levi Rodrigues,2,2024,Santo Amaro,Maceió,0.93,0,5,BAIXO
2504,4389600790,Ana Laura Ribeiro,3,2025,Pitanguinha,Maceió,0.51,5,5,ALTO
2505,2619177127,Apollo Melo,2,2026,Pinheiro,Maceió,0.9,0,5,BAIXO
2506,7353378868,Benício Sá,2,2025,Cidade Universitária,Maceió,0.91,0,5,BAIXO
2507,1274403201,Kevin Barros,6,2023,Petrópolis,Maceió,0.8,0,5,MEDIO
2508,5745041804,Eduarda Fernandes,1,2026,Chã da Jaqueira,Maceió,0.92,0,5,BAIXO
2509,6962122701,Calebe Sousa,5,2024,Riacho Doce,Maceió,0.76,1,5,MEDIO
2510,4037355563,Antony Moreira,3,2024,Chã de Bebedouro,Maceió,0.76,2,5,MEDIO
2511,9609682681,Amanda Barros,5,2023,Poço,Maceió,0.58,5,5,ALTO
2512,8488627199,Danilo Machado,6,2022,Petrópolis,Maceió,0.89,0,5,BAIXO
2513,79560905,Juan Sá,6,2025,Benedito Bentes,Maceió,0.77,0,5,MEDIO
2514,7100616453,Isabelly Moraes,6,2026,Vergel do Lago,Maceió,0.92,0,5,BAIXO
2515,9387022023,Milena Garcia,6,2025,Pitanguinha,Maceió,0.68,5,5,MEDIO
2516,9015052811,Fernanda Sales,3,2022,Clima Bom,Maceió,0.94,0,5,BAIXO
2517,4971526877,Bento Peixoto,3,2025,Vergel do Lago,Maceió,0.66,5,5,MEDIO
2518,8642887155,Lunna Nunes,6,2023,Trapiche da Barra,Maceió,0.76,2,5,MEDIO
2519,3879888044,Ana Carolina Silveira,5,2026,Farol,Maceió,0.57,5,5,ALTO
2520,8681902052,Mathias Vasconcelos,6,2024,Mutange,Maceió,0.9,0,5,BAIXO
2521,3888768485,Igor Pastor,5,2023,Antares,Maceió,0.94,0,5,BAIXO
2522,9952698225,Ana Beatriz das Neves,4,2026,Gruta de Lourdes,Maceió,0.92,0,5,BAIXO
2523,9840880335,Melina das Neves,2,2026,Ouro Preto,Maceió,0.92,0,5,BAIXO
2524,6474957110,Giovanna da Cruz,2,2025,Benedito Bentes,Maceió,0.88,0,5,BAIXO
2525,7266914112,Bárbara Pires,2,2023,Jatiúca,Maceió,0.93,0,5,BAIXO
2526,2234674146,Laura Nascimento,6,2024,Vergel do Lago,Maceió,0.74,3,5,MEDIO
2527,2159883721,Ana Aparecida,1,2022,Bebedouro,Maceió,0.91,0,5,BAIXO
2528,9778009580,João Pedro Rezende,6,2023,Bom Parto,Maceió,0.94,0,5,BAIXO
2529,8979408649,Yan Silveira,4,2023,Piaçavas,Barra de São Miguel,0.48,5,5,ALTO
2530,8210253290,Davi Luiz Dias,5,2026,Ouro Preto,Maceió,0.97,0,5,BAIXO
2531,9082299606,Hellena Vargas,2,2024,Benedito Bentes,Maceió,0.94,0,5,BAIXO
2532,3451296384,Julia Vasconcelos,7,2024,Trapiche da Barra,Maceió,0.64,5,5,ALTO
2533,8264334075,Carolina Mendes,6,2026,Fernão Velho,Maceió,0.54,5,5,ALTO
2534,5074558180,Maria Cecília Moreira,3,2026,Petrópolis,Maceió,0.7,5,5,MEDIO
2535,7710071840,Rebeca Caldeira,7,2022,Trapiche da Barra,Maceió,0.73,3,5,MEDIO
2536,7780889289,Camila Freitas,6,2025,Barro Duro,Maceió,0.95,0,5,BAIXO
2537,7089735680,Isabella Borges,2,2022,Jaraguá,Maceió,0.82,0,5,MEDIO
2538,8592792467,Gabriel Nascimento,7,2024,Pitanguinha,Maceió,0.72,5,5,MEDIO
2539,6286991509,Maria Isis Oliveira,3,2025,Cidade Universitária,Maceió,0.57,5,5,ALTO
2540,7660478705,Maria Júlia Araújo,4,2023,Cidade Universitária,Maceió,0.96,0,5,BAIXO
2541,880236490,Rodrigo Silveira,6,2025,Petrópolis,Maceió,0.96,0,5,BAIXO
2542,725127959,Camila Lima,6,2026,Garça Torta,Maceió,0.93,0,5,BAIXO
2543,7105019067,Alice Peixoto,4,2022,Bebedouro,Maceió,0.79,0,5,MEDIO
2544,6090781833,Mariah Lopes,1,2022,Santos Dumont,Maceió,0.76,1,5,MEDIO
2545,1313731650,Alícia Garcia,3,2022,Fernão Velho,Maceió,0.96,0,5,BAIXO
2546,6163167591,Laís Fernandes,1,2024,Guaxuma,Maceió,0.94,0,5,BAIXO
2547,5262759276,Benjamim Castro,2,2022,Feitosa,Maceió,0.9,0,5,BAIXO
2548,5981093744,Luana Montenegro,2,2026,Mutange,Maceió,0.9,0,5,BAIXO
2549,7692242203,João Miguel Araújo,1,2025,Mangabeiras,Maceió,0.92,0,5,BAIXO
2550,6705637239,Aylla Moura,7,2024,Prado,Maceió,0.7,5,5,MEDIO
2551,6445899858,Mariane Moraes,5,2022,Jacarecica,Maceió,0.9,0,5,BAIXO
2552,3687870575,Isabelly Novaes,7,2025,Mutange,Maceió,0.9,0,5,BAIXO
2553,3017362259,Arthur Gabriel Pinto,1,2025,Cidade Universitária,Maceió,0.76,1,5,MEDIO
2554,9457577472,Enzo Sousa,7,2026,Jacarecica,Maceió,0.89,0,5,BAIXO
2555,9465032342,Brenda Melo,7,2026,Santa Lúcia,Maceió,0.55,5,5,ALTO
2556,5538342734,Liz Vieira,7,2023,Clima Bom,Maceió,0.9,0,5,BAIXO
2557,2414377282,Rafael Campos,2,2025,Santa Amélia,Maceió,0.8,0,5,MEDIO
2558,1838817918,Ana Júlia Silva,5,2026,Petrópolis,Maceió,0.9,0,5,BAIXO
2559,4771490935,Davi Miguel da Cunha,5,2024,Jacintinho,Maceió,0.9,0,5,BAIXO
2560,5777923027,Helena Pereira,3,2026,Pescaria,Maceió,0.74,3,5,MEDIO
2561,9264338161,Samuel Casa Grande,3,2023,Gruta de Lourdes,Maceió,0.93,0,5,BAIXO
2562,7179284673,Milena Camargo,4,2024,Santa Izabel,Penedo,0.72,4,5,MEDIO
2563,7221813401,Alexandre Moraes,2,2026,Ipioca,Maceió,0.87,0,5,BAIXO
2564,6883343111,Theo Leão,1,2024,Levada,Maceió,0.93,0,5,BAIXO
2565,9088791789,Vinicius Campos,7,2024,Rio Novo,Maceió,0.91,0,5,BAIXO
2566,2791422482,Francisco Sá,7,2022,Poço,Maceió,0.78,1,5,MEDIO
2567,1652194620,Lívia Sousa,2,2024,Ponta Verde,Maceió,0.9,0,5,BAIXO
2568,75514957,Isabel Nunes,5,2023,Santo Amaro,Maceió,0.73,3,5,MEDIO
2569,6025663526,Isabela Andrade,3,2022,Canaã,Maceió,0.89,0,5,BAIXO
2570,9331199397,Maria Casa Grande,6,2022,Santa Lúcia,Maceió,0.99,0,5,BAIXO
2571,7194715955,Valentina Montenegro,7,2025,Zélia Barbosa Rocha,Arapiraca,0.75,2,5,MEDIO
2572,8238937447,Ana Laura Sá,1,2024,Jacarecica,Maceió,0.91,0,5,BAIXO
2573,1345166430,Renan Rodrigues,6,2022,Canaã,Maceió,0.92,0,5,BAIXO
2574,6784197525,Maysa Andrade,3,2025,Pajuçara,Maceió,0.9,0,5,BAIXO
2575,9113786501,Maria Cecília Borges,3,2023,Farol,Maceió,0.6,5,5,ALTO
2576,8458868315,Juliana Pereira,1,2023,Barro Duro,Maceió,0.76,2,5,MEDIO
2577,8897295845,João Pedro Gomes,1,2024,Clima Bom,Maceió,0.84,0,5,MEDIO
2578,3196821851,Mateus Silveira,6,2023,Bebedouro,Maceió,0.94,0,5,BAIXO
2579,8645160205,Davi Lucas Garcia,7,2026,Bebedouro,Maceió,0.57,5,5,ALTO
2580,2662390408,Maitê Fogaça,6,2023,Antares,Maceió,0.9,0,5,BAIXO
2581,3811152384,Sarah Sá,3,2022,Jardim Petrópolis,Maceió,0.92,0,5,BAIXO
2582,4158237563,Ana da Paz,7,2022,Clima Bom,Maceió,0.94,0,5,BAIXO
2583,6933920469,Thales Silveira,6,2026,Ponta Verde,Maceió,0.55,5,5,ALTO
2584,3232431755,Vitor Vargas,3,2022,Pedro Sales de Barros,Olho d'Água das Flores,0.51,5,5,ALTO
2585,5532960710,Zoe da Mata,7,2024,Santa Amélia,Maceió,0.76,2,5,MEDIO
2586,2035693864,Breno Pimenta,7,2025,Chã da Jaqueira,Maceió,0.72,4,5,MEDIO
2587,9880687445,Dom Silva,7,2022,Jardim Petrópolis,Maceió,0.55,5,5,ALTO
2588,3625799572,Lívia Araújo,5,2022,Feitosa,Maceió,0.86,0,5,BAIXO
2589,8945219107,Maria Sophia Alves,7,2024,Garça Torta,Maceió,0.57,5,5,ALTO
2590,4073589581,Arthur Pires,7,2023,Clima Bom,Maceió,0.92,0,5,BAIXO
2591,9084079361,Arthur Gabriel Borges,6,2026,Poço,Maceió,0.92,0,5,BAIXO
2592,688489634,Isabela da Rosa,5,2024,Ponta Verde,Maceió,0.93,0,5,BAIXO
2593,9649560663,Augusto da Luz,3,2023,Santa Amélia,Maceió,0.74,4,5,MEDIO
2594,6993432806,Nicolas Vargas,5,2024,Pedro Sales de Barros,Olho d'Água das Flores,0.92,0,5,BAIXO
2595,3113405899,Miguel Pimenta,5,2026,Clima Bom,Maceió,0.57,5,5,ALTO
2596,8122517344,Davi Miguel Siqueira,7,2023,Ponta da Terra,Maceió,0.94,0,5,BAIXO
2597,4002620340,Joana Montenegro,4,2024,Bebedouro,Maceió,0.88,0,5,BAIXO
2598,3249691545,Ana Cecília Almeida,2,2024,São Jorge,Maceió,0.91,0,5,BAIXO
2599,7461298844,José Vargas,7,2025,Santa Amélia,Maceió,0.94,0,5,BAIXO
2600,2540705614,Maria Liz da Mata,5,2025,Ponta Grossa,Maceió,0.93,0,5,BAIXO
2601,6235620095,Eduardo Alves,3,2023,Canaã,Maceió,0.75,2,5,MEDIO
2602,4942148861,Arthur Gabriel Pires,3,2024,Chã de Bebedouro,Maceió,0.91,0,5,BAIXO
2603,7737602768,Theo Correia,3,2023,Gruta de Lourdes,Maceió,0.75,2,5,MEDIO
2604,3970493272,Ester Rodrigues,2,2026,Chã de Bebedouro,Maceió,0.53,5,5,ALTO
2605,4144179109,Alice Nogueira,3,2024,Santa Amélia,Maceió,0.98,0,5,BAIXO
2606,4461521689,Rebeca da Mota,7,2022,Santa Lúcia,Maceió,0.95,0,5,BAIXO
2607,1027240466,Isaac Garcia,2,2022,Clima Bom,Maceió,0.69,5,5,MEDIO
2608,5538526960,Gabrielly Aparecida,7,2022,Ponta Verde,Maceió,0.92,0,5,BAIXO
2609,1709407598,Theo Andrade,5,2026,Jacintinho,Maceió,0.55,5,5,ALTO
2610,3435104166,Olivia Vieira,2,2023,Benedito Bentes,Maceió,0.78,1,5,MEDIO
2611,2041877659,Isadora Câmara,5,2025,Ipioca,Maceió,0.78,1,5,MEDIO
2612,3686930658,Ana Liz Mendes,1,2022,Levada,Maceió,0.91,0,5,BAIXO
2613,87735179,Antônio Casa Grande,7,2026,Saquarema,Barra de São Miguel,0.77,1,5,MEDIO
2614,9169739920,Davi Lucca Rodrigues,5,2024,Mangabeiras,Maceió,0.94,0,5,BAIXO
2615,5810013740,Gabrielly Novais,4,2022,Poço,Maceió,0.69,5,5,MEDIO
2616,5510387109,Paulo Oliveira,6,2024,Santos Dumont,Maceió,0.81,0,5,MEDIO
2617,9076597319,Isabela Lopes,7,2024,Cruz das Almas,Maceió,0.8,0,5,MEDIO
2618,6140960133,Evelyn Souza,4,2023,Palmeira de Fora,Palmeira dos Índios,0.52,5,5,ALTO
2619,7109575934,Emilly Nascimento,3,2024,Pescaria,Maceió,0.73,3,5,MEDIO
2620,177682953,Brenda Fernandes,3,2025,Cidade Universitária,Maceió,0.52,5,5,ALTO
2621,1491725933,Emilly Jesus,6,2026,Canaã,Maceió,0.9,0,5,BAIXO
2622,9577017177,Helena Souza,3,2025,Trapiche da Barra,Maceió,0.91,0,5,BAIXO
2623,3455893998,Breno Caldeira,1,2024,Riacho Doce,Maceió,0.92,0,5,BAIXO
2624,426984821,Stella Câmara,7,2026,Benedito Bentes,Maceió,0.9,0,5,BAIXO
2625,1809027682,Murilo Aragão,2,2025,São Cristóvão,Palmeira dos Índios,0.51,5,5,ALTO
2626,8897407327,Francisco Novais,1,2026,Vergel do Lago,Maceió,0.97,0,5,BAIXO
2627,1537042248,Otávio Gomes,7,2023,Pitanguinha,Maceió,0.76,2,5,MEDIO
2628,6787004462,Bruno Sampaio,3,2022,Santa Amélia,Maceió,0.91,0,5,BAIXO
2629,1933566538,Caio Castro,1,2025,Guaxuma,Maceió,0.77,1,5,MEDIO
2630,8382379343,Bianca Machado,2,2025,Poço,Maceió,0.51,5,5,ALTO
2631,3454139638,Lucca Novais,7,2026,Fernão Velho,Maceió,0.76,1,5,MEDIO
2632,7393063583,Isaque Vieira,4,2022,Mangabeiras,Maceió,0.52,5,5,ALTO
2633,7007220131,Isabelly Azevedo,4,2022,Santos Dumont,Maceió,0.9,0,5,BAIXO
2634,3216970560,Bárbara Siqueira,2,2022,Riacho Doce,Maceió,0.9,0,5,BAIXO
2635,732263877,Davi da Costa,6,2026,Jardim Brasil,Palmeira dos Índios,0.75,2,5,MEDIO
2636,2933400872,Maria Eduarda Carvalho,3,2023,Santos Dumont,Maceió,0.94,0,5,BAIXO
2637,3811528204,Maria Isis da Mota,2,2026,Pitanguinha,Maceió,0.5,5,5,ALTO
2638,2963875871,Ana Júlia Siqueira,2,2023,Vergel do Lago,Maceió,0.9,0,5,BAIXO
2639,3885399914,Gustavo Araújo,5,2024,Mangabeiras,Maceió,0.92,0,5,BAIXO
2640,2124969945,Yan Silveira,4,2026,São Jorge,Maceió,0.73,3,5,MEDIO
2641,482719168,Raquel Peixoto,2,2022,Chã de Bebedouro,Maceió,0.76,1,5,MEDIO
2642,4185138923,Pedro Lucas Nunes,5,2025,Trapiche da Barra,Maceió,0.54,5,5,ALTO
2643,6453617296,Ana Beatriz Moreira,4,2022,Barro Duro,Maceió,0.76,2,5,MEDIO
2644,8882063055,Nicole Cunha,1,2023,Tabuleiro do Martins,Maceió,0.74,4,5,MEDIO
2645,6353632568,Maria Flor Cavalcante,2,2022,Mangabeiras,Maceió,0.57,5,5,ALTO
2646,7434465983,Zoe Brito,1,2025,Pinheiro,Maceió,0.72,4,5,MEDIO
2647,5453079635,Ana Lívia da Rocha,3,2025,Santo Amaro,Maceió,0.79,0,5,MEDIO
2648,9082695303,Sophia Machado,6,2026,Bebedouro,Maceió,0.7,5,5,MEDIO
2649,2233394212,Luiza Caldeira,2,2024,Rio Novo,Maceió,0.96,0,5,BAIXO
2650,8876106318,Bárbara Pires,6,2023,Pinheiro,Maceió,0.71,5,5,MEDIO
2651,4903174587,Heloísa Araújo,7,2024,Ouro Preto,Maceió,0.52,5,5,ALTO
2652,8633527146,Henry Gabriel Barbosa,4,2024,Bebedouro,Maceió,0.82,0,5,MEDIO
2653,8625503130,Luiz Felipe da Rocha,2,2025,Jatiúca,Maceió,0.92,0,5,BAIXO
2654,862320126,Caroline Fonseca,5,2025,Chã de Bebedouro,Maceió,0.92,0,5,BAIXO
2655,8894406266,José Miguel Duarte,2,2022,Petrópolis,Maceió,0.89,0,5,BAIXO
2656,1129524133,Diogo Campos,2,2023,Benedito Bentes,Maceió,0.93,0,5,BAIXO
2657,6281151333,Lavínia das Neves,4,2024,Serraria,Maceió,0.92,0,5,BAIXO
2658,7198052714,Maria Flor da Luz,7,2025,Jardim Petrópolis,Maceió,0.92,0,5,BAIXO
2659,5276743346,Luiz Felipe Marques,2,2023,Cidade Universitária,Maceió,0.48,5,5,ALTO
2660,9196667675,Luiz Otávio Santos,3,2026,Jacintinho,Maceió,0.96,0,5,BAIXO
2661,3343456043,Leonardo Oliveira,4,2025,Deputado Nezinho,Arapiraca,0.84,0,5,MEDIO
2662,8932926745,Miguel Cunha,3,2024,Santa Lúcia,Maceió,0.91,0,5,BAIXO
2663,7758136999,Bárbara Sales,3,2025,Mutange,Maceió,0.57,5,5,ALTO
2664,5543429027,Enrico Cardoso,5,2022,Trapiche da Barra,Maceió,0.75,2,5,MEDIO
2665,8766174466,Maria Cecília Costela,5,2024,Barro Duro,Maceió,0.64,5,5,MEDIO
2666,9686095178,Clarice da Mota,3,2025,Antares,Maceió,0.81,0,5,MEDIO
2667,3891686753,Sara da Cruz,7,2022,Pedro Sales de Barros,Olho d'Água das Flores,0.77,0,5,MEDIO
2668,8420504167,Ana Laura Sampaio,3,2024,Ponta da Terra,Maceió,0.58,5,5,ALTO
2669,5990535549,Thiago Duarte,4,2023,Clima Bom,Maceió,0.92,0,5,BAIXO
2670,5807493441,Enzo Gabriel Cunha,2,2024,Gruta de Lourdes,Maceió,0.95,0,5,BAIXO
2671,7090246517,Noah Camargo,6,2025,Rio Novo,Maceió,0.89,0,5,BAIXO
2672,5680591117,Mariah Teixeira,7,2025,Antares,Maceió,0.94,0,5,BAIXO
2673,323558772,Cauê Cassiano,4,2025,Serraria,Maceió,0.56,5,5,ALTO
2674,7315758585,Luna Cavalcante,2,2023,Ponta Grossa,Maceió,0.9,0,5,BAIXO
2675,7582227788,Luan da Conceição,6,2022,Canaã,Maceió,0.83,0,5,MEDIO
2676,9167590245,Yago Santos,5,2026,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
2677,3515208636,João Gabriel Martins,5,2026,Centro,Penedo,0.57,5,5,ALTO
2678,1197007914,Beatriz Monteiro,2,2022,Mutange,Maceió,0.92,0,5,BAIXO
2679,1117512628,Marcela Alves,6,2026,Centro,Maceió,0.92,0,5,BAIXO
2680,955945106,Manuella Fonseca,3,2022,Serraria,Maceió,0.59,5,5,ALTO
2681,7430253854,Joana da Costa,6,2025,Santa Lúcia,Maceió,0.74,2,5,MEDIO
2682,122304760,Rodrigo Teixeira,7,2023,Bebedouro,Maceió,0.66,5,5,MEDIO
2683,6747924228,Antônio da Cruz,7,2025,Riacho Doce,Maceió,0.91,0,5,BAIXO
2684,2147008667,Laís Cunha,4,2025,Poço,Maceió,0.94,0,5,BAIXO
2685,2499523157,Guilherme Lima,2,2025,Guaxuma,Maceió,0.57,5,5,ALTO
2686,1174478088,Fernando Sá,6,2023,Bom Parto,Maceió,0.7,5,5,MEDIO
2687,969305564,Eloá Martins,4,2022,Antares,Maceió,0.93,0,5,BAIXO
2688,6870741282,Gabriela Ribeiro,7,2026,Senador Nilo Coelho,Arapiraca,0.94,0,5,BAIXO
2689,5435602306,Pedro Miguel Brito,2,2023,Mutange,Maceió,0.7,5,5,MEDIO
2690,5678028857,Ágatha Oliveira,6,2024,Santo Amaro,Maceió,0.75,1,5,MEDIO
2691,7582492798,Dante da Paz,6,2025,Riacho Doce,Maceió,0.92,0,5,BAIXO
2692,8155015020,Bruna Pires,2,2023,Mangabeiras,Maceió,0.88,0,5,BAIXO
2693,6890668930,João Lucas Casa Grande,5,2022,Mangabeiras,Maceió,0.94,0,5,BAIXO
2694,6742538841,Ana Sophia Azevedo,7,2022,Capiatã,Arapiraca,0.89,0,5,BAIXO
2695,2645971537,Maria Isis da Rocha,1,2023,Prado,Maceió,0.9,0,5,BAIXO
2696,8588991519,Erick Garcia,4,2022,Ponta Verde,Maceió,0.92,0,5,BAIXO
2697,8949398552,Mariane Sampaio,2,2024,Santo Amaro,Maceió,0.64,5,5,MEDIO
2698,2957466942,Matheus Cavalcanti,2,2026,Porto de Vacas,Barra de São Miguel,0.57,5,5,ALTO
2699,6136674093,Ravy Fogaça,4,2026,Jaraguá,Maceió,0.92,0,5,BAIXO
2700,5388306895,Theodoro Cavalcanti,4,2023,Feitosa,Maceió,0.71,5,5,MEDIO
2701,2459763482,Breno Pacheco,6,2025,Santa Amélia,Maceió,0.74,3,5,MEDIO
2702,6283573261,Ana Júlia Novais,5,2022,Garça Torta,Maceió,0.76,1,5,MEDIO
2703,1368783998,Gael Henrique Jesus,6,2023,Senador Teotônio Vilela,Arapiraca,0.91,0,5,BAIXO
2704,5707172254,Ágatha da Mata,6,2022,Levada,Maceió,0.76,1,5,MEDIO
2705,3162471774,Jade Lopes,1,2026,Rio Novo,Maceió,0.71,4,5,MEDIO
2706,6468590659,Sophie Vieira,3,2026,Levada,Maceió,0.79,0,5,MEDIO
2707,2945039529,Pietra Nogueira,2,2024,Chã de Bebedouro,Maceió,0.89,0,5,BAIXO
2708,3232515298,Evelyn Castro,2,2026,Clima Bom,Maceió,0.94,0,5,BAIXO
2709,5428512372,Maria Luiza Cavalcanti,2,2025,Tabuleiro do Martins,Maceió,0.79,0,5,MEDIO
2710,9880977261,Thomas Almeida,6,2023,Tabuleiro do Martins,Maceió,0.62,5,5,ALTO
2711,6358837451,Pedro Lucas Ribeiro,2,2025,Cidade Universitária,Maceió,0.76,3,5,MEDIO
2712,8828464259,João Lucas Sales,2,2023,Vergel do Lago,Maceió,0.84,0,5,MEDIO
2713,1733041682,Nathan Caldeira,6,2026,Farol,Maceió,0.69,5,5,MEDIO
2714,3180474877,Anthony Gabriel Porto,5,2023,Bom Parto,Maceió,0.78,1,5,MEDIO
2715,7807125773,Rafaela Sampaio,3,2025,São Jorge,Maceió,0.92,0,5,BAIXO
2716,792960000,Rael Lopes,4,2023,Centro,Maceió,0.91,0,5,BAIXO
2717,1088275620,Pedro Miguel Viana,1,2024,Antares,Maceió,0.94,0,5,BAIXO
2718,7596545303,Enzo Teixeira,5,2026,Guaxuma,Maceió,0.74,3,5,MEDIO
2719,4572093403,Yuri Abreu,5,2023,São Jorge,Maceió,0.92,0,5,BAIXO
2720,2268920532,Emanuella Teixeira,2,2025,Rio Novo,Maceió,0.88,0,5,BAIXO
2721,5281760972,Henry Jesus,4,2024,Santa Amélia,Maceió,0.9,0,5,BAIXO
2722,8473873137,Mariane Siqueira,1,2025,Jacarecica,Maceió,0.76,1,5,MEDIO
2723,9775398722,Davi Pires,7,2023,Trapiche da Barra,Maceió,0.94,0,5,BAIXO
2724,7119288361,Maria Isis Lopes,4,2024,Fernão Velho,Maceió,0.94,0,5,BAIXO
2725,4658880889,Maysa Cunha,3,2025,Ponta Verde,Maceió,0.94,0,5,BAIXO
2726,5538338867,Luan Gonçalves,3,2026,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
2727,7324048857,Antony Leão,6,2025,Mutange,Maceió,0.92,0,5,BAIXO
2728,735893711,Lucas Gabriel Porto,3,2024,Bom Parto,Maceió,0.92,0,5,BAIXO
2729,2454603481,Alexandre Martins,3,2024,Serraria,Maceió,0.68,5,5,MEDIO
2730,8518827115,Heitor Duarte,4,2024,Jacintinho,Maceió,0.73,4,5,MEDIO
2731,2521312156,Calebe Rios,6,2025,Ponta da Terra,Maceió,0.95,0,5,BAIXO
2732,2118360687,Fernanda Oliveira,4,2022,Jardim Petrópolis,Maceió,0.79,1,5,MEDIO
2733,3846798044,Davi Miguel da Paz,5,2023,Cidade Universitária,Maceió,0.54,5,5,ALTO
2734,3855485410,Vicente Pimenta,5,2026,Pontal da Barra,Maceió,0.72,2,5,MEDIO
2735,9327704314,Alexandre Sampaio,2,2024,Santa Amélia,Maceió,0.57,5,5,ALTO
2736,575621558,Maria Cecília Camargo,5,2023,Jacintinho,Maceió,0.68,5,5,MEDIO
2737,4287423436,João Garcia,3,2025,Levada,Maceió,0.79,0,5,MEDIO
2738,1845227731,Nina Gomes,4,2022,Ponta da Terra,Maceió,0.76,1,5,MEDIO
2739,4928264319,Luigi Araújo,5,2026,Benedito Bentes,Maceió,0.69,5,5,MEDIO
2740,5200506338,Maitê Aparecida,2,2023,Santos Dumont,Maceió,0.53,5,5,ALTO
2741,9677735211,Miguel Rodrigues,6,2023,Canaã,Maceió,0.78,0,5,MEDIO
2742,6087507358,Noah Casa Grande,6,2024,Bom Parto,Maceió,0.79,1,5,MEDIO
2743,3876520053,Josué Viana,1,2023,Senhor do Bonfim,Penedo,0.86,0,5,BAIXO
2744,2515569253,Eduardo da Conceição,7,2022,Pinheiro,Maceió,0.71,4,5,MEDIO
2745,4347851805,Larissa da Conceição,2,2026,Pajuçara,Maceió,0.55,5,5,ALTO
2746,7695990787,Ísis Vieira,5,2025,Jardim Petrópolis,Maceió,0.93,0,5,BAIXO
2747,4188644106,Ana Beatriz Garcia,2,2026,Pontal da Barra,Maceió,0.92,0,5,BAIXO
2748,1928953234,Antony Lima,2,2025,Jardim Brasil,Palmeira dos Índios,0.95,0,5,BAIXO
2749,9168849769,Oliver Cavalcanti,5,2023,Canaã,Maceió,0.72,4,5,MEDIO
2750,8640594641,Maria Júlia Barbosa,7,2026,Levada,Maceió,0.52,5,5,ALTO
2751,6355104226,Isabel Abreu,2,2025,Bom Parto,Maceió,0.94,0,5,BAIXO
2752,1759672989,Enzo Gabriel Moura,6,2022,Pescaria,Maceió,0.76,1,5,MEDIO
2753,4858035598,Ana Clara Pimenta,3,2024,Feitosa,Maceió,0.92,0,5,BAIXO
2754,4044651389,Vicente Correia,6,2023,Barro Duro,Maceió,0.5,5,5,ALTO
2755,2631227610,Ana Julia da Cunha,6,2024,Santa Lúcia,Maceió,0.9,0,5,BAIXO
2756,563309235,Luísa Sá,6,2022,Chã de Bebedouro,Maceió,0.74,2,5,MEDIO
2757,5608180719,Daniela Leão,5,2022,Poço,Maceió,0.78,0,5,MEDIO
2758,410165686,Eduardo Borges,7,2022,Centro,Maceió,0.57,5,5,ALTO
2759,6413843904,Caio Pacheco,3,2023,Rio Novo,Maceió,0.94,0,5,BAIXO
2760,7461259321,Maria Luiza Barbosa,1,2023,Jacarecica,Maceió,0.89,0,5,BAIXO
2761,1478211882,Raul da Paz,6,2022,Santos Dumont,Maceió,0.71,5,5,MEDIO
2762,5216677964,Rafaela Machado,1,2025,Pajuçara,Maceió,0.75,2,5,MEDIO
2763,8717853911,Dom Nogueira,7,2026,Prado,Maceió,0.93,0,5,BAIXO
2764,1116069497,Vitória Nascimento,7,2023,Levada,Maceió,0.93,0,5,BAIXO
2765,7752273415,Benjamim da Cunha,5,2025,Pescaria,Maceió,0.92,0,5,BAIXO
2766,5020723616,Luana Ferreira,1,2022,Gruta de Lourdes,Maceió,0.63,5,5,MEDIO
2767,6044861926,Luiz Fernando Costa,3,2026,Rio Novo,Maceió,0.78,1,5,MEDIO
2768,5344534416,Davi Rodrigues,6,2023,Prado,Maceió,0.92,0,5,BAIXO
2769,9812791370,Yasmin Santos,4,2024,Canaã,Maceió,0.73,3,5,MEDIO
2770,6311256132,Clara Costa,7,2025,Benedito Bentes,Maceió,0.6,5,5,ALTO
2771,7242860684,Theodoro Souza,2,2022,Pinheiro,Maceió,0.51,5,5,ALTO
2772,2179289489,João Barbosa,1,2024,Feitosa,Maceió,0.95,0,5,BAIXO
2773,7287144153,Luiz Felipe Souza,3,2023,Clima Bom,Maceió,0.8,0,5,MEDIO
2774,8428926102,Maria Sophia Fonseca,6,2022,Centro,Palmeira dos Índios,0.8,0,5,MEDIO
2775,128669811,Caroline Costela,1,2023,Serraria,Maceió,0.51,5,5,ALTO
2776,3568196533,Vitória Novais,3,2025,Jardim Petrópolis,Maceió,0.6,5,5,ALTO
2777,9224902016,Clara Lima,5,2022,Cidade Universitária,Maceió,0.53,5,5,ALTO
2778,4940594399,Maria Isis da Costa,3,2025,Santa Amélia,Maceió,0.9,0,5,BAIXO
