id_estudante,matricula,nome,id_curso,ano_ingresso,bairro,cidade,freq_media,total_reprovacoes,total_disciplinas,risco_evasao
2605,3405390941,Stella Sousa,4,2024,Poço,Maceió,0.57,5,5,ALTO
2606,2580682019,Allana Andrade,7,2025,Guaxuma,Maceió,0.77,3,5,MEDIO
2607,4406139731,Ana Júlia Cardoso,2,2022,Feitosa,Maceió,0.53,5,5,ALTO
2608,3907989093,Natália Machado,2,2026,Prado,Maceió,0.74,3,5,MEDIO
2609,2994178654,Vitor Hugo Gonçalves,6,2026,Pedro Sales de Barros,Olho d'Água das Flores,0.52,5,5,ALTO
2610,7029334620,Giovanna Pacheco,1,2025,Pitanguinha,Maceió,0.76,1,5,MEDIO
2611,4549729369,João Gabriel Rodrigues,2,2024,Jaraguá,Maceió,0.87,0,5,BAIXO
2612,137449251,Luigi Jesus,1,2025,Rio Novo,Maceió,0.89,0,5,BAIXO
2613,8083942275,Lorenzo Ribeiro,3,2023,Barro Duro,Maceió,0.96,0,5,BAIXO
2614,194116721,Diogo da Cunha,2,2026,Rio Novo,Maceió,0.94,0,5,BAIXO
2615,4881608935,Mariane Martins,4,2024,Porto de Vacas,Barra de São Miguel,0.91,0,5,BAIXO
2616,5738796597,Lucca Vasconcelos,1,2024,Centro,Maceió,0.92,0,5,BAIXO
2617,1616204542,Larissa da Paz,4,2023,Santos Dumont,Maceió,0.92,0,5,BAIXO
2618,4486198570,Levi Albuquerque,1,2023,Santa Luzia,Penedo,0.62,5,5,ALTO
2619,9241325364,Matheus Rezende,1,2024,Centro,Maceió,0.86,0,5,BAIXO
2620,2131414732,Francisco Jesus,3,2024,Bebedouro,Maceió,0.53,5,5,ALTO
2621,7091938106,Helena Fonseca,5,2026,Dom Constantino,Penedo,0.71,5,5,MEDIO
2622,730649039,Luiz Fernando Ferreira,5,2024,Pinheiro,Maceió,0.89,0,5,BAIXO
2623,7245807015,Catarina Pastor,2,2025,Prado,Maceió,0.81,0,5,MEDIO
2624,631998087,Rhavi Rezende,1,2022,Garça Torta,Maceió,0.53,5,5,ALTO
2625,3506009967,Liam Araújo,6,2022,Chã da Jaqueira,Maceió,0.69,5,5,MEDIO
2626,4766860100,Fernanda da Costa,2,2022,Ponta Verde,Maceió,0.7,5,5,MEDIO
2627,7743075984,Luísa Marques,6,2022,Gruta de Lourdes,Maceió,0.64,5,5,ALTO
2628,3033267686,Gustavo Rios,4,2024,Mutange,Maceió,0.69,5,5,MEDIO
2629,455894902,Beatriz da Conceição,6,2026,Santo Amaro,Maceió,0.92,0,5,BAIXO
2630,2858988789,Alexia Marques,5,2022,Prado,Maceió,0.72,4,5,MEDIO
2631,1663399029,Cauê Albuquerque,6,2025,Mutange,Maceió,0.74,3,5,MEDIO
2632,9328852577,Sofia Rios,5,2024,Jacarecica,Maceió,0.79,0,5,MEDIO
2633,9582052249,Sophia Mendonça,1,2026,Vergel do Lago,Maceió,0.92,0,5,BAIXO
2634,2645824912,Yuri Brito,1,2022,Riacho Doce,Maceió,0.75,3,5,MEDIO
2635,98244445,Caroline Farias,2,2022,Centro,Maceió,0.96,0,5,BAIXO
2636,6853750788,Lívia Dias,2,2023,Pitanguinha,Maceió,0.92,0,5,BAIXO
2637,1855658177,Sophia Nascimento,7,2026,Tenório Cavalcanti,Palmeira dos Índios,0.78,0,5,MEDIO
2638,8992812458,Pedro Miguel Cassiano,7,2022,Bebedouro,Maceió,0.93,0,5,BAIXO
2639,2478473179,Enzo Gabriel da Rosa,6,2025,Trapiche da Barra,Maceió,0.58,5,5,ALTO
2640,8166116744,João Miguel Cavalcanti,4,2022,Gruta de Lourdes,Maceió,0.94,0,5,BAIXO
2641,7480137529,Alexia Jesus,5,2022,Rio Novo,Maceió,0.75,3,5,MEDIO
2642,1379847385,Kevin Pacheco,7,2025,Prado,Maceió,0.94,0,5,BAIXO
2643,7762716745,Evelyn Gonçalves,1,2026,Antares,Maceió,0.59,5,5,ALTO
2644,3352751978,Vicente Mendonça,4,2025,Ponta Verde,Maceió,0.52,5,5,ALTO
2645,2512096903,Maya Almeida,4,2022,Canaã,Maceió,0.89,0,5,BAIXO
2646,498195044,Renan da Cruz,5,2024,Barro Duro,Maceió,0.48,5,5,ALTO
2647,2293229003,Luara Barros,2,2023,Santa Amélia,Maceió,0.6,5,5,ALTO
2648,2198404377,Ana Clara Nogueira,1,2022,Feitosa,Maceió,0.92,0,5,BAIXO
2649,2413485253,Olivia Cavalcanti,1,2022,Jaraguá,Maceió,0.54,5,5,ALTO
2650,328260254,Stephany Rios,6,2025,Pitanguinha,Maceió,0.91,0,5,BAIXO
2651,476149554,Josué Araújo,4,2025,Barro Duro,Maceió,0.68,5,5,MEDIO
2652,8022394412,Mariane Gonçalves,3,2023,Tabuleiro do Martins,Maceió,0.76,1,5,MEDIO
2653,979197947,Rodrigo Campos,5,2026,Santo Amaro,Maceió,0.57,5,5,ALTO
2654,2884598523,Ana Cecília Martins,5,2023,Trapiche da Barra,Maceió,0.52,5,5,ALTO
2655,2820086135,Thomas Monteiro,2,2026,São Jorge,Maceió,0.92,0,5,BAIXO
2656,7790976600,Henry Gabriel Silva,2,2025,Jacintinho,Maceió,0.93,0,5,BAIXO
2657,7713683183,Ravi Aparecida,3,2026,Gruta de Lourdes,Maceió,0.53,5,5,ALTO
2658,7961166872,Guilherme Casa Grande,2,2022,Ipioca,Maceió,0.92,0,5,BAIXO
2659,142589778,Ágatha Sampaio,2,2025,Ipioca,Maceió,0.72,5,5,MEDIO
2660,8805599416,Enzo Farias,1,2024,Ouro Preto,Maceió,0.91,0,5,BAIXO
2661,8518072471,Gustavo Teixeira,1,2022,Pescaria,Maceió,0.92,0,5,BAIXO
2662,9348295982,Maria Isis da Cruz,2,2025,Mangabeiras,Maceió,0.97,0,5,BAIXO
2663,8292272310,Igor da Costa,7,2025,Trapiche da Barra,Maceió,0.95,0,5,BAIXO
2664,4770493607,João Lucas da Cruz,1,2024,Gruta de Lourdes,Maceió,0.88,0,5,BAIXO
2665,5908864744,Henrique Sá,1,2025,Jatiúca,Maceió,0.9,0,5,BAIXO
2666,1654640820,Eloá Garcia,6,2022,Riacho Doce,Maceió,0.73,4,5,MEDIO
2667,5646856019,Sara Brito,1,2022,São Jorge,Maceió,0.79,0,5,MEDIO
2668,4894016745,Pietra Pastor,6,2025,Rio Novo,Maceió,0.58,5,5,ALTO
2669,644869321,Luiz Gustavo Nogueira,7,2025,Ouro Preto,Maceió,0.6,5,5,ALTO
2670,9065478865,Maria Isis Barros,2,2026,Vergel do Lago,Maceió,0.87,0,5,BAIXO
2671,6957861455,Ana Laura Cardoso,6,2023,Centro,Maceió,0.74,3,5,MEDIO
2672,345693082,Lavínia Rocha,3,2023,Bebedouro,Maceió,0.95,0,5,BAIXO
2673,7459339913,Lucas Gabriel Sá,2,2022,Pajuçara,Maceió,0.91,0,5,BAIXO
2674,5832177618,Maria Alice Albuquerque,6,2026,Pontal da Barra,Maceió,0.94,0,5,BAIXO
2675,3219891207,Maria Júlia Guerra,3,2025,Pinheiro,Maceió,0.94,0,5,BAIXO
2676,1898687146,Isaque Teixeira,6,2025,Jardim Petrópolis,Maceió,0.94,0,5,BAIXO
2677,9328708440,Maysa Marques,1,2023,Trapiche da Barra,Maceió,0.52,5,5,ALTO
2678,2127522590,Gabriela Farias,3,2024,Poço,Maceió,0.94,0,5,BAIXO
2679,1024403916,Clarice Azevedo,1,2022,Ponta Grossa,Maceió,0.73,3,5,MEDIO
2680,6577395601,Emanuelly Carvalho,6,2026,Prado,Maceió,0.76,1,5,MEDIO
2681,4232539294,Rhavi Novaes,7,2023,Jaraguá,Maceió,0.71,5,5,MEDIO
2682,2016447044,Benicio da Paz,3,2026,Pescaria,Maceió,0.94,0,5,BAIXO
2683,9127409299,Vitor Gabriel Melo,4,2025,Ponta Verde,Maceió,0.77,1,5,MEDIO
2684,118596546,Sophie Camargo,1,2025,Tabuleiro do Martins,Maceió,0.96,0,5,BAIXO
2685,5174966329,Ana Clara Correia,4,2023,Ouro Preto,Maceió,0.95,0,5,BAIXO
2686,375759668,Antony Gonçalves,3,2022,Cidade Universitária,Maceió,0.73,4,5,MEDIO
2687,8113971710,Luiz Miguel Ramos,1,2022,Pontal da Barra,Maceió,0.78,1,5,MEDIO
2688,8325416677,Juan Albuquerque,7,2024,Chã da Jaqueira,Maceió,0.96,0,5,BAIXO
2689,597816759,Isadora Siqueira,3,2023,Cruz das Almas,Maceió,0.52,5,5,ALTO
2690,1664258618,Sofia da Cunha,6,2026,Barro Duro,Maceió,0.94,0,5,BAIXO
2691,324177447,Maria Julia Carvalho,1,2025,Santo Amaro,Maceió,0.95,0,5,BAIXO
2692,7065841188,Benicio Freitas,2,2025,Garça Torta,Maceió,0.58,5,5,ALTO
2693,1074506901,Nicole Pastor,5,2024,Boa Vista,Arapiraca,0.49,5,5,ALTO
2694,3629467302,Fernanda Barros,2,2025,Poço,Maceió,0.94,0,5,BAIXO
2695,6318377846,João Lucas Macedo,2,2026,Mutange,Maceió,0.95,0,5,BAIXO
2696,8648575263,Ana Liz Rocha,2,2025,Ponta da Terra,Maceió,0.61,5,5,ALTO
2697,6211737716,Arthur Miguel Dias,7,2026,Riacho Doce,Maceió,0.55,5,5,ALTO
2698,5509984997,Daniela Monteiro,4,2022,Canaã,Maceió,0.88,0,5,BAIXO
2699,2285912687,Kamilly Sousa,2,2026,Centro,Maceió,0.92,0,5,BAIXO
2700,5567028567,Luiza Silva,5,2024,Jardim Petrópolis,Maceió,0.73,3,5,MEDIO
2701,5888714406,Julia Pires,1,2022,Tabuleiro do Martins,Maceió,0.75,1,5,MEDIO
2702,1029051229,Lucas Pastor,1,2023,Ponta da Terra,Maceió,0.92,0,5,BAIXO
2703,1707565838,Thiago Dias,1,2023,Jaraguá,Maceió,0.77,2,5,MEDIO
2704,4527983186,Oliver Nunes,7,2023,Bom Parto,Maceió,0.74,4,5,MEDIO
2705,2883806417,Heloisa Nascimento,5,2025,Levada,Maceió,0.56,5,5,ALTO
2706,5088285241,Maya Gomes,7,2023,Pajuçara,Maceió,0.71,4,5,MEDIO
2707,1692482779,Maria Rios,4,2026,Benedito Bentes,Maceió,0.56,5,5,ALTO
2708,819707379,Fernanda Moraes,1,2026,Garça Torta,Maceió,0.78,0,5,MEDIO
2709,3607236695,Kaique Rezende,5,2022,Guaxuma,Maceió,0.52,5,5,ALTO
2710,3066888892,Vitor Gabriel Vieira,3,2025,Jaraguá,Maceió,0.74,4,5,MEDIO
2711,5666836790,Alana Aparecida,4,2026,Mangabeiras,Maceió,0.73,4,5,MEDIO
2712,8808593269,Nathan Leão,4,2022,Cruz das Almas,Maceió,0.89,0,5,BAIXO
2713,8935399926,Ana Lívia Brito,2,2025,Clima Bom,Maceió,0.91,0,5,BAIXO
2714,6201871999,Heloisa Andrade,4,2023,Gruta de Lourdes,Maceió,0.96,0,5,BAIXO
2715,3294707454,Rodrigo Andrade,4,2022,Pescaria,Maceió,0.92,0,5,BAIXO
2716,6808070109,Emilly da Rosa,2,2026,Canaã,Maceió,0.89,0,5,BAIXO
2717,5840787310,Marcelo Azevedo,3,2022,Pescaria,Maceió,0.94,0,5,BAIXO
2718,365619483,Natália Albuquerque,3,2026,Trapiche da Barra,Maceió,0.78,0,5,MEDIO
2719,2241021754,Isis Mendonça,7,2022,Jacarecica,Maceió,0.94,0,5,BAIXO
2720,7782065904,Marina da Luz,7,2025,Jacintinho,Maceió,0.89,0,5,BAIXO
2721,2822677763,Melina Brito,7,2024,Barro Duro,Maceió,0.97,0,5,BAIXO
2722,16764726,Vitor Hugo Gonçalves,7,2025,Garça Torta,Maceió,0.77,0,5,MEDIO
2723,3041312243,Anthony Gabriel Campos,6,2026,Feitosa,Maceió,0.92,0,5,BAIXO
2724,626037860,Isis Machado,1,2026,Ponta da Terra,Maceió,0.88,0,5,BAIXO
2725,5006756797,Ana Júlia Alves,5,2023,Quebra Cachimbo,Barra de São Miguel,0.56,5,5,ALTO
2726,8379128695,José Dias,5,2024,Santa Lúcia,Maceió,0.94,0,5,BAIXO
2727,9971395986,Joana Gonçalves,5,2023,Pinheiro,Maceió,0.9,0,5,BAIXO
2728,5690530310,Maysa Barros,5,2022,Garça Torta,Maceió,0.93,0,5,BAIXO
2729,7004159054,Lívia Vargas,2,2023,Ponta Verde,Maceió,0.71,4,5,MEDIO
2730,5806964390,Theo Lima,6,2025,Ipioca,Maceió,0.94,0,5,BAIXO
2731,8245920091,Brenda Novais,3,2023,São Jorge,Maceió,0.64,5,5,ALTO
2732,3946471971,Maya Pereira,5,2022,Petrópolis,Maceió,0.71,5,5,MEDIO
2733,5251911025,Emilly Cirino,1,2024,Feitosa,Maceió,0.69,5,5,MEDIO
2734,9915826550,Larissa Abreu,6,2023,Goiti,Palmeira dos Índios,0.71,4,5,MEDIO
2735,732393170,Kaique Campos,3,2023,Barro Duro,Maceió,0.94,0,5,BAIXO
2736,7174678528,Pietro da Cruz,6,2026,Pontal da Barra,Maceió,0.55,5,5,ALTO
2737,6043057182,Jade Barros,5,2025,Ponta Verde,Maceió,0.55,5,5,ALTO
2738,773885967,Vitor Barbosa,1,2026,Jacintinho,Maceió,0.92,0,5,BAIXO
2739,7657310848,Bento Costela,5,2023,Pitanguinha,Maceió,0.93,0,5,BAIXO
2740,1225966784,Bruna Machado,6,2024,Santa Amélia,Maceió,0.52,5,5,ALTO
2741,1808789166,Ravi Pimenta,1,2022,Ponta Grossa,Maceió,0.74,2,5,MEDIO
2742,3359646103,Julia das Neves,4,2024,Santa Lúcia,Maceió,0.74,4,5,MEDIO
2743,1783103375,Carlos Eduardo Guerra,3,2025,Pajuçara,Maceió,0.93,0,5,BAIXO
2744,1942006650,Maysa Jesus,3,2023,Pajuçara,Maceió,0.87,0,5,BAIXO
2745,1511569074,João Vitor Machado,7,2023,Ipioca,Maceió,0.6,5,5,ALTO
2746,9402370624,Bryan Silveira,6,2023,Prado,Maceió,0.95,0,5,BAIXO
2747,5813258929,Isaque Gomes,1,2024,Trapiche da Barra,Maceió,0.56,5,5,ALTO
2748,2696392390,Lucca Teixeira,4,2024,Benedito Bentes,Maceió,0.9,0,5,BAIXO
2749,5198340757,Benjamin Araújo,4,2024,Pedro Sales de Barros,Olho d'Água das Flores,0.53,5,5,ALTO
2750,4048050969,Heloísa das Neves,4,2022,Jaraguá,Maceió,0.94,0,5,BAIXO
2751,9637326653,Gabrielly Machado,7,2023,Cruz das Almas,Maceió,0.51,5,5,ALTO
2752,7333601438,Raul Vieira,4,2024,Poço,Maceió,0.77,0,5,MEDIO
2753,7953213232,Pedro Jesus,2,2025,Jacintinho,Maceió,0.76,2,5,MEDIO
2754,5387302284,Letícia Souza,3,2026,Prado,Maceió,0.9,0,5,BAIXO
2755,2547650774,Augusto Abreu,6,2025,Riacho Doce,Maceió,0.91,0,5,BAIXO
2756,653172250,Benjamim Montenegro,1,2025,Xucurus,Palmeira dos Índios,0.88,0,5,BAIXO
2757,8231701159,Bella Pacheco,4,2024,Pontal da Barra,Maceió,0.72,3,5,MEDIO
2758,2091015242,Benicio Vargas,3,2022,Petrópolis,Maceió,0.96,0,5,BAIXO
2759,5533604429,Pietra Casa Grande,7,2026,Tabuleiro do Martins,Maceió,0.88,0,5,BAIXO
2760,9319173363,Matheus Sampaio,2,2023,Santo Amaro,Maceió,0.9,0,5,BAIXO
2761,4951036987,Benjamin Fogaça,3,2025,Mangabeiras,Maceió,0.56,5,5,ALTO
2762,4595269108,Ana Clara Castro,4,2024,Ponta da Terra,Maceió,0.5,5,5,ALTO
2763,9802385682,Antonella das Neves,4,2022,Cruz das Almas,Maceió,0.93,0,5,BAIXO
2764,9699653940,Henry Gabriel Cardoso,1,2026,Santos Dumont,Maceió,0.66,5,5,MEDIO
2765,3292751255,Mathias Pereira,4,2026,Chã da Jaqueira,Maceió,0.66,5,5,MEDIO
2766,3882860693,Ágatha Caldeira,4,2026,Benedito Bentes,Maceió,0.88,0,5,BAIXO
2767,4087486639,Mateus Azevedo,4,2025,Riacho Doce,Maceió,0.7,5,5,MEDIO
2768,8539079042,Davi Miguel Pimenta,3,2026,Pinheiro,Maceió,0.94,0,5,BAIXO
2769,7526603141,Bella Moraes,3,2024,Mangabeiras,Maceió,0.92,0,5,BAIXO
2770,7754264899,Luigi Martins,7,2024,Tabuleiro do Martins,Maceió,0.89,0,5,BAIXO
2771,5484280197,Mirella Porto,5,2022,Mutange,Maceió,0.79,0,5,MEDIO
2772,2432447918,Calebe Almeida,3,2025,Pajuçara,Maceió,0.89,0,5,BAIXO
2773,4521892743,Ísis Vargas,6,2022,Garça Torta,Maceió,0.94,0,5,BAIXO
2774,7336634165,Benicio Gomes,3,2026,Mangabeiras,Maceió,0.57,5,5,ALTO
2775,7215577341,Alícia Teixeira,7,2026,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
2776,6097690295,Marcela Novaes,2,2023,Ponta Grossa,Maceió,0.75,3,5,MEDIO
2777,9134456239,Diego Nunes,3,2026,Levada,Maceió,0.94,0,5,BAIXO
2778,6812774484,Camila Monteiro,2,2024,Brasília,Arapiraca,0.92,0,5,BAIXO
2779,2357300859,Bruna Azevedo,2,2023,Antares,Maceió,0.95,0,5,BAIXO
2780,694389164,Rael Abreu,6,2025,Feitosa,Maceió,0.9,0,5,BAIXO
2781,6968735669,João Lucas Andrade,5,2022,Ponta Grossa,Maceió,0.52,5,5,ALTO
2782,9030087653,Allana Albuquerque,7,2022,Bom Parto,Maceió,0.94,0,5,BAIXO
2783,759023195,Mathias Rocha,3,2024,Santa Lúcia,Maceió,0.56,5,5,ALTO
2784,405300568,Isabel das Neves,4,2026,Pinheiro,Maceió,0.91,0,5,BAIXO
2785,2342328568,Eloá Novaes,7,2025,Centro,Maceió,0.89,0,5,BAIXO
2786,2717966840,Joaquim da Cunha,4,2023,Ponta Verde,Maceió,0.94,0,5,BAIXO
2787,4789016457,André Barbosa,1,2024,Santa Lúcia,Maceió,0.78,0,5,MEDIO
2788,2831205398,Ana Lívia Sá,3,2026,Pedro Sales de Barros,Olho d'Água das Flores,0.61,5,5,ALTO
2789,2428370603,Isaac Castro,4,2026,Chã da Jaqueira,Maceió,0.56,5,5,ALTO
2790,6699898184,Renan Ferreira,2,2026,Ponta da Terra,Maceió,0.89,0,5,BAIXO
2791,2208726832,Maya da Costa,6,2023,Jacintinho,Maceió,0.76,3,5,MEDIO
2792,7484023546,Rebeca Pinto,7,2025,Ouro Preto,Maceió,0.7,4,5,MEDIO
2793,8910423581,Noah Montenegro,1,2023,Santa Lúcia,Maceió,0.88,0,5,BAIXO
2794,588438714,Calebe Castro,3,2026,Santa Amélia,Maceió,0.5,5,5,ALTO
2795,4765352094,Eloah Borges,5,2026,Chã da Jaqueira,Maceió,0.58,5,5,ALTO
2796,3627116511,Davi Miguel Monteiro,1,2024,Barro Duro,Maceió,0.87,0,5,BAIXO
2797,3120998082,Maria Julia Ferreira,7,2025,Jardim Petrópolis,Maceió,0.91,0,5,BAIXO
2798,4641783696,Caroline Pires,4,2025,Centro,Maceió,0.94,0,5,BAIXO
2799,5315862211,João Guilherme Moreira,2,2023,Santo Amaro,Maceió,0.56,5,5,ALTO
2800,2830032987,Ana Câmara,1,2022,Bom Parto,Maceió,0.95,0,5,BAIXO
2801,5073900838,Ana Laura Moraes,2,2022,Barro Duro,Maceió,0.71,4,5,MEDIO
2802,8662523035,Jade Santos,6,2026,Jacarecica,Maceió,0.97,0,5,BAIXO
2803,1070167942,Luiz Miguel Alves,3,2025,Pajuçara,Maceió,0.92,0,5,BAIXO
2804,568843910,Breno Cirino,7,2022,Ponta da Terra,Maceió,0.58,5,5,ALTO
2805,7357015057,Kevin Ferreira,1,2022,Ponta Grossa,Maceió,0.57,5,5,ALTO
2806,2438022671,Sabrina da Paz,1,2025,Guaxuma,Maceió,0.9,0,5,BAIXO
2807,2139639961,Ana Carolina Teixeira,2,2022,Baixa Grande,Arapiraca,0.9,0,5,BAIXO
2808,2261452028,Otto Barros,2,2023,Jardim Petrópolis,Maceió,0.89,0,5,BAIXO
2809,1185294409,Dante Dias,6,2022,Chã de Bebedouro,Maceió,0.89,0,5,BAIXO
2810,7785299254,Joaquim Nogueira,4,2023,Barro Duro,Maceió,0.77,1,5,MEDIO
2811,4437979402,Luna Mendonça,7,2025,Pontal da Barra,Maceió,0.9,0,5,BAIXO
2812,6313455174,Guilherme Duarte,7,2026,Feitosa,Maceió,0.68,5,5,MEDIO
2813,2240148869,Lucas Martins,4,2025,Garça Torta,Maceió,0.94,0,5,BAIXO
2814,7677219054,Valentim Nunes,7,2023,Pitanguinha,Maceió,0.91,0,5,BAIXO
2815,4887916176,Maria Luiza Gomes,1,2026,Garça Torta,Maceió,0.78,1,5,MEDIO
2816,9446517362,Emanuelly Duarte,5,2022,Santo Amaro,Maceió,0.93,0,5,BAIXO
2817,9693717608,Marina Novais,5,2022,Petrópolis,Maceió,0.92,0,5,BAIXO
2818,8717869011,João Nascimento,5,2026,Bebedouro,Maceió,0.75,2,5,MEDIO
2819,9152435943,Beatriz Lima,7,2023,Jaraguá,Maceió,0.9,0,5,BAIXO
2820,8506629257,Lívia Farias,5,2023,São Jorge,Maceió,0.94,0,5,BAIXO
2821,1426994717,Pedro Lucas Macedo,7,2025,Jardim Esperança,Arapiraca,0.74,3,5,MEDIO
2822,5297827033,Antony Abreu,6,2025,Guaxuma,Maceió,0.85,0,5,BAIXO
2823,9843523567,Sara Pimenta,7,2024,Santos Dumont,Maceió,0.92,0,5,BAIXO
2824,5576562438,Maria Júlia Alves,1,2026,Chã da Jaqueira,Maceió,0.92,0,5,BAIXO
2825,4465773325,Juliana Araújo,7,2022,Bebedouro,Maceió,0.61,5,5,ALTO
2826,2637735291,Otto das Neves,1,2023,Tabuleiro do Martins,Maceió,0.91,0,5,BAIXO
2827,6597067507,Ana Lívia Cardoso,7,2024,Poço,Maceió,0.71,4,5,MEDIO
2828,6401403304,Ana Carolina da Conceição,7,2023,Caititus,Arapiraca,0.58,5,5,ALTO
2829,5393009003,Enzo Silva,1,2024,Santo Amaro,Maceió,0.87,0,5,BAIXO
2830,107264423,Maria Luísa Aragão,5,2024,Poço,Maceió,0.95,0,5,BAIXO
2831,2786895221,Gabriela Campos,6,2026,São Jorge,Maceió,0.55,5,5,ALTO
2832,6599468584,Melina Sousa,7,2024,Tabuleiro do Martins,Maceió,0.82,0,5,MEDIO
2833,4019359499,Enzo da Cruz,3,2025,Barro Duro,Maceió,0.76,2,5,MEDIO
2834,5632182033,Asafe Peixoto,3,2026,Trapiche da Barra,Maceió,0.78,1,5,MEDIO
2835,9047793601,Eduarda da Mata,1,2025,Pitanguinha,Maceió,0.69,5,5,MEDIO
2836,1653721305,Leonardo Jesus,3,2024,Prado,Maceió,0.91,0,5,BAIXO
2837,2634992650,Gael Costa,6,2025,Pitanguinha,Maceió,0.75,2,5,MEDIO
2838,3908819710,Luigi Borges,6,2025,Gruta de Lourdes,Maceió,0.92,0,5,BAIXO
2839,2557050828,Alana Leão,6,2025,Jaraguá,Maceió,0.92,0,5,BAIXO
2840,5925579661,Helena Lima,2,2025,Ouro Preto,Arapiraca,0.55,5,5,ALTO
2841,4892432330,Lara Brito,7,2025,Pedro Sales de Barros,Olho d'Água das Flores,0.56,5,5,ALTO
2842,7993034364,Liz Castro,7,2024,Mutange,Maceió,0.67,5,5,MEDIO
2843,6235098752,Benício Carvalho,6,2025,Pescaria,Maceió,0.92,0,5,BAIXO
2844,2797852352,Melissa Ferreira,2,2026,Chã da Jaqueira,Maceió,0.71,4,5,MEDIO
2845,9866209709,Amanda Brito,1,2026,Prado,Maceió,0.92,0,5,BAIXO
2846,9664945035,Maria Laura Marques,6,2023,São Jorge,Maceió,0.93,0,5,BAIXO
2847,8372718192,José Jesus,7,2024,Trapiche da Barra,Maceió,0.72,5,5,MEDIO
2848,8962747408,Arthur Miguel Rezende,2,2022,Prado,Maceió,0.59,5,5,ALTO
2849,1128641275,Luísa Machado,1,2025,Ponta Verde,Maceió,0.95,0,5,BAIXO
2850,5752500610,Antony Barbosa,6,2024,Ponta Verde,Maceió,0.56,5,5,ALTO
2851,2383379353,Natália Souza,2,2025,Pontal da Barra,Maceió,0.96,0,5,BAIXO
2852,31834619,Arthur Miguel Nunes,1,2023,Poço,Maceió,0.78,1,5,MEDIO
2853,5719514113,Eloah Cunha,3,2024,Pontal da Barra,Maceió,0.57,5,5,ALTO
2854,8830738769,Enzo Pimenta,3,2022,Bom Parto,Maceió,0.94,0,5,BAIXO
2855,4124169302,Luiz Gustavo da Rocha,4,2023,Riacho Doce,Maceió,0.55,5,5,ALTO
2856,5910209593,Luigi Cavalcante,4,2026,Cruz das Almas,Maceió,0.92,0,5,BAIXO
2857,7944050280,Beatriz Melo,3,2025,Feitosa,Maceió,0.7,5,5,MEDIO
2858,8408563297,Ana Clara Nascimento,7,2022,Prado,Maceió,0.56,5,5,ALTO
2859,2739715165,Alice da Mata,5,2026,Riacho Doce,Maceió,0.92,0,5,BAIXO
2860,5725924320,Maya Fernandes,1,2025,Jacintinho,Maceió,0.9,0,5,BAIXO
2861,5761268407,Calebe Vargas,1,2022,Mangabeiras,Maceió,0.9,0,5,BAIXO
2862,5811147871,Noah Casa Grande,6,2025,Antares,Maceió,0.55,5,5,ALTO
2863,4284336642,Lorenzo Garcia,7,2024,Pitanguinha,Maceió,0.9,0,5,BAIXO
2864,380167411,Cauã Aragão,2,2024,Fernão Velho,Maceió,0.95,0,5,BAIXO
2865,9730593577,Ana Beatriz da Paz,7,2022,Guaxuma,Maceió,0.74,3,5,MEDIO
2866,3040548551,Cauã Moura,4,2022,Jaraguá,Maceió,0.62,5,5,ALTO
2867,6739210840,Ágatha Fonseca,6,2022,Chã da Jaqueira,Maceió,0.76,2,5,MEDIO
2868,9603850711,Caroline Leão,7,2022,Petrópolis,Maceió,0.51,5,5,ALTO
2869,4546930999,Arthur Aparecida,3,2026,Praia das Conchas,Barra de São Miguel,0.92,0,5,BAIXO
2870,9159676970,Brayan Dias,1,2025,Mutange,Maceió,0.92,0,5,BAIXO
2871,2508647301,Gabriel da Cunha,7,2026,Cidade Universitária,Maceió,0.53,5,5,ALTO
2872,3115996790,Mariah Leão,6,2023,Ponta Grossa,Maceió,0.9,0,5,BAIXO
2873,9679727429,Dom Barros,6,2023,Benedito Bentes,Maceió,0.55,5,5,ALTO
2874,4601777827,Maria Vitória Rios,2,2026,Pajuçara,Maceió,0.96,0,5,BAIXO
2875,1638077175,Leandro Moraes,3,2024,Feitosa,Maceió,0.77,1,5,MEDIO
2876,9112235842,Caleb Aparecida,2,2023,Guaxuma,Maceió,0.74,3,5,MEDIO
2877,4016020619,Cauê Alves,4,2022,Pedro Sales de Barros,Olho d'Água das Flores,0.47,5,5,ALTO
2878,796950980,Marina Casa Grande,5,2022,Antares,Maceió,0.47,5,5,ALTO
2879,7132146223,Jade Lima,3,2024,Gruta de Lourdes,Maceió,0.74,2,5,MEDIO
2880,9082787539,Alice Cunha,1,2023,Santo Amaro,Maceió,0.5,5,5,ALTO
2881,3481131464,Théo Casa Grande,6,2025,Pontal da Barra,Maceió,0.95,0,5,BAIXO
2882,6329646593,Isadora Barros,6,2023,Petrópolis,Maceió,0.74,2,5,MEDIO
2883,308963530,Vinícius Ramos,2,2022,Pescaria,Maceió,0.91,0,5,BAIXO
2884,1203818492,Isaac Ribeiro,2,2023,Mutange,Maceió,0.89,0,5,BAIXO
2885,5294757261,Brayan Aragão,7,2022,Pescaria,Maceió,0.91,0,5,BAIXO
2886,8970582396,Apollo Mendonça,4,2022,Farol,Maceió,0.94,0,5,BAIXO
2887,7104360682,Noah Alves,7,2024,Barro Duro,Maceió,0.53,5,5,ALTO
